hrs,krate,name
17,0.142753623,Raimel Tapia
17,0.154803041,Dawel Lugo
17,0.184794087,Brett Phillips
17,0.166326531,Austin Meadows
17,0.156435644,Christian Arroyo
17,0.164519326,Meibrys Viloria
17,0.1580967,Jermaine Palacios
17,0.263414634,Stone Garrett
17,0.210340776,Andres Chaparro
17,0.097402597,Alejandro Kirk
17,0.242280285,Jonatan Clase
17,0.217611336,Masyn Winn
17,0.145945946,Mat Gamel
17,0.199850858,Cesar Puello
17,0.235426009,Jeremy Moore
17,0.186736475,Mike Carp
17,0.176554343,Juan Diaz
17,0.222222222,Austin Jackson
17,0.190114068,Bryce Ball
17,0.291780822,Eudy Ramos
17,0.264214047,Bryan Gonzalez
17,0.213533835,Danny Drullard
17,0.257275902,Ulrich Bojarski
17,0.29985229,Pedro Diaz
17,0.259681093,Carlos Santiago
17,0.20610687,Alberto Rodriguez
17,0.19453125,Cesar Rodriguez
17,0.252760736,Mateo Gil
17,0.143431635,Juan Brito
17,0.288811795,Joel Mendez
17,0.247328244,Cristian Hernandez
17,0.184738956,Danny De Andrade
17,0.170114943,Angel Genao
17,0.232081911,Manuel Pena
17,0.244303797,Leo Balcazar
17,0.301136364,Godwin Bennett
17,0.383010432,JoJo Blackmon
17,0.141393443,James Triantos
17,0.222222222,Ricky Cabrera
17,0.213656388,Ruben Santana
17,0.283149171,Richard Ramirez
17,0.223839224,Juan Perez
17,0.183838384,Jose Escobar
17,0.389473684,Jose Gerardo
17,0.346341463,Tony Blanco Jr.
17,0.209106239,Mikey Romero
17,0.235875706,Maxton Martin
17,0.177622378,Jason Taylor
17,0.243312102,Stephen King
17,0.212978369,Matthew Sulentic
17,0.222754491,Adam Coe
17,0.218324982,Greg Veloz
17,0.205291005,Quincy Latimore
17,0.237791932,Francisco Murillo
17,0.233727811,Joe Munoz
17,0.195901639,Frederick Parejo
17,0.259259259,Levi Carolus
17,0.157338965,Rafael Fernandez
17,0.223479491,Jarek Cunningham
17,0.195895522,Alberto Diaz
17,0.286472149,Darling Read
17,0.229645094,Gemmy Gonzalez
17,0.248355263,Jordy Lara
17,0.228479485,Luigi Rodriguez
17,0.14857745,Michael Antonio
17,0.307332293,Justin O'Conner
17,0.255985267,Moises Perez
17,0.203525641,Dante Bichette
17,0.227083333,Wuilmer Becerra
17,0.308807135,Yerald Martinez
17,0.208070618,Wendell Rijo
17,0.164451827,Anthony Pereira
17,0.262734584,Wadye Ynfante
17,0.299401198,Trenton Kemp
17,0.266927083,Isael Soto
17,0.265306122,Garrett Whitley
17,0.360283688,Bryan Connell
17,0.307971014,Wander Javier
17,0.175637394,Carlos Vargas
16,0.270096463,Daniel Fields
16,0.059775841,Ronald Torreyes
16,0.113692946,Tyrone Taylor
16,0.21547421,Deivy Grullon
16,0.177758319,Forrest Wall
16,0.151949541,Ozzie Albies
16,0.259878419,Narciso Crook
16,0.242024202,Daz Cameron
16,0.215265866,Juan Yepez
16,0.161716172,Luis Rengifo
16,0.172031077,William Contreras
16,0.181203516,Jose Devers
16,0.200782269,Christopher Morel
16,0.247044917,Sauryn Lao
16,0.287931034,Hagen Danner
16,0.097978227,Gabriel Moreno
16,0.130387931,Jorbit Vivas
16,0.21471173,Pete Crow-Armstrong
16,0.202607823,Maximo Acosta
16,0.15403423,Che-Hsuan Lin
16,0.1952895,Aaron Hicks
16,0.217514124,Pedro Baez
16,0.242857143,Jamie Romak
16,0.135185185,Travis Denker
16,0.1875,Adam Jones
16,0.225080386,Russ Canzler
16,0.131736527,Audry Perez
16,0.294444444,Keon Broxton
16,0.143682907,Adrian Cardenas
16,0.400447427,Ian Gac
16,0.205970149,Ryan Mount
16,0.262790698,Gabriel Garcia
16,0.194444444,Luis Marquez
16,0.309623431,Jordy Barley
16,0.205660377,Nathan Perry
16,0.191295547,Miguel Hiraldo
16,0.397372742,Josue Cruz
16,0.272435897,D'Shawn Knowles
16,0.204365079,Angel Guzman
16,0.178549287,Diego Velasquez
16,0.288695652,Hudson Head
16,0.266547406,Yerlin Confidan
16,0.355513308,Yeral Martinez
16,0.169362512,Yiddi Cappe
16,0.235588972,Alexis Hernandez
16,0.33044316,Wilman Diaz
16,0.264670659,Benny Montgomery
16,0.255673222,Cristhian Vaquero
16,0.280799112,Jonathan Mejia
16,0.237993597,Franyerber Montilla
16,0.331736527,Douglas Glod
16,0.320366133,Cameron Decker
16,0.218216319,Joendry Vargas
16,0.216383308,Enrique Jimenez
16,0.268266085,Andres Valor
16,0.337078652,Dario Reynoso
16,0.407303371,Nick Peoples
16,0.26074896,Adrian Gil
16,0.174265451,Cooper Pratt
16,0.316973415,Alfonsin Rosario
16,0.260530421,Brent Brewer
16,0.278508772,Justin Reed
16,0.24141315,Tyler Henson
16,0.170568562,Chih-Hsien Chiang
16,0.235908142,Tyler Kolodny
16,0.30153322,Frank Almonte
16,0.163892446,Leandro Castro
16,0.12195122,Efrain Contreras
16,0.229571984,Roberto Ramos
16,0.201989288,Jio Mier
16,0.300632911,Matt Helm
16,0.116814159,Hector Guevara
16,0.17259552,Alexy Palma
16,0.27826087,Brian Pointer
16,0.169559413,Wilmer Oberto
16,0.127052723,Gianfranco Wawoe
16,0.174331551,Henry Charles
16,0.180351906,Miguel Rico
16,0.146551724,Roney Alcala
16,0.157303371,Luis Bandes
16,0.242837653,Luis Payano
16,0.228826152,Pedro Urena
16,0.173712021,Luis Carpio
16,0.203303685,Randel Alcantara
16,0.255605381,Jose Almonte
16,0.214215202,Cornelius Randolph
16,0.213619403,Bryce Denton
16,0.21878225,J.V. Martinez
16,0.264957265,Miguel Jerez
15,0.264840183,Max Stassi
15,0.211625795,Danny Santana
15,0.153153153,John Ryan Murphy
15,0.185446009,Arismendy Alcantara
15,0.172687861,Eugenio Suarez
15,0.160427807,Austin Hedges
15,0.246376812,Robel Garcia
15,0.103202847,Mookie Betts
15,0.141432457,Daniel Castro
15,0.274238227,Gosuke Katoh
15,0.115952214,Carlos Triunfel
15,0.171189979,Abraham Toro
15,0.100371747,Vidal Brujan
15,0.30060423,Kyren Paris
15,0.247697032,Steven Souza Jr.
15,0.167302799,Hernan Perez
15,0.111835974,Jean Segura
15,0.219440353,Eddy Rodriguez
15,0.125233645,Billy Butler
15,0.295081967,Brandon Allen
15,0.175221239,Nick Evans
15,0.138888889,Taylor Green
15,0.232142857,Chris Davis
15,0.259165613,Brandon Snyder
15,0.169447341,Jose Gomez
15,0.252112676,Alexander Hernandez
15,0.266490765,Allan Cerda
15,0.273504274,Victor Mascai
15,0.264150943,Kendall Simmons
15,0.23880597,Jack Herman
15,0.143536122,Juan Sanchez
15,0.263392857,Aaron Bracho
15,0.375,Mahki Backstrom
15,0.271356784,Ronny Polanco
15,0.171270718,Luis Perez
15,0.298279159,Elian Rayo
15,0.22027972,Victor Arias
15,0.241676942,Jesus Galiz
15,0.180938198,Manuel Beltre
15,0.123979213,Jadher Areinamo
15,0.213505462,Felix Tena
15,0.305243446,Luis Pino
15,0.274,Hans Montero
15,0.294692737,Raylin Heredia
15,0.195402299,Hao-Yu  Lee
15,0.264,Roni Cabrera
15,0.218480138,Alejandro Nunez
15,0.199161426,Elis Cuevas
15,0.257462687,Randy Guzman
15,0.203426124,Juan Sierra
15,0.181588903,Starlyn Nunez
15,0.25477707,Enyervert Perez
15,0.25498008,Sammy Stafura
15,0.222222222,Jose Ortiz
15,0.338399189,Colin Houck
15,0.134680135,Christian Marrero
15,0.235130112,Yowill Espinal
15,0.214285714,Alonzo Harris
15,0.200221239,Delta Cleary Jr.
15,0.208711434,Jeff Malm
15,0.266323024,Sundrendy Windster
15,0.310657596,Art Charles
15,0.270765912,Chevy Clarke
15,0.215119852,Cito Culver
15,0.319938176,Erick Vasquez
15,0.304897314,Julio Pena
15,0.169611307,Angel Jimenez
15,0.199392713,BJ Boyd
15,0.305064782,Miguel Mercedes
15,0.390444811,Ivan Wilson
15,0.323232323,Corey Simpson
15,0.125679348,Samir Duenez
15,0.310954064,Anthony Dirocie
15,0.162331839,Adrian Valerio
15,0.234248788,Ti'Quan Forbes
15,0.169595782,Zac Law
15,0.222683264,D.J. Wilson
15,0.349858357,Bradley Keller
15,0.273204904,Shervyen Newton
15,0.186935372,Aramis Ademan
15,0.286684783,Chad McClanahan
15,0.237623762,Francisco Del Valle
15,0.245260664,JC Encarnacion
15,0.361623616,Saul Torres
14,0.16144746,Christian Bethancourt
14,0.130681818,Hector Sanchez
14,0.234662577,Michael A. Taylor
14,0.130252101,Mason Williams
14,0.138819618,Jake Hager
14,0.118393235,Albert Almora Jr.
14,0.257178527,Lane Thomas
14,0.150890347,Edmundo Sosa
14,0.175879397,Jose Herrera
14,0.183020948,Dustin Fowler
14,0.179054054,Austin Dean
14,0.25,Brandon Marsh
14,0.159301131,Johan Rojas
14,0.201646091,Agustin Ramirez
14,0.235294118,Joe Benson
14,0.154871795,Domonic Brown
14,0.14379622,Gorkys Hernandez
14,0.181500873,Jose Gil
14,0.265888457,Roman Pena
14,0.190394511,Herman Armas
14,0.19379845,Pedro Chavez
14,0.225075529,Walking Cabrera
14,0.231155779,Roberto Chirinos
14,0.11391129,Felix Valerio
14,0.22972973,Iverson Leonardo
14,0.214438885,Luis Tejada
14,0.285053929,Brandon Howlett
14,0.266101695,Osiris Johnson
14,0.244663383,Cole Roederer
14,0.336124402,Jaylen Palmer
14,0.174346202,Noelberth Romero
14,0.204065676,Jorge Burgos
14,0.264492754,Jase Bowen
14,0.20212766,Kevin Made
14,0.28034188,Vincent Perozo
14,0.215505913,Jose Gonzalez
14,0.18766756,Christian Cerda
14,0.323788546,Cristian Feliz
14,0.194681861,Yeison Morrobel
14,0.224652087,Ronald Hernandez
14,0.22606383,Yeison Perez
14,0.220930233,Willy Montero
14,0.298245614,Cameron Cauley
14,0.281791908,Ian Moller
14,0.291079812,Javier Osorio
14,0.264336918,Braylin Tavera
14,0.171009772,Ronny Ugarte
14,0.179245283,Ronny Hernandez
14,0.14313099,Cristofer Torin
14,0.240272374,Angel Feliz
14,0.219917012,Jett Williams
14,0.255319149,Austin Charles
14,0.276679842,Alessander De La Cruz
14,0.208406305,Justin Ramirez
14,0.257847534,Raynier Ramirez
14,0.290203327,Nehomar Ochoa Jr.
14,0.325581395,Anthony Huezo
14,0.239647577,George Lombard Jr.
14,0.31359354,Jaron Elkins
14,0.153333333,Torre Langley
14,0.209325397,Scott Robinson
14,0.192889561,Yefri Carvajal
14,0.241563055,Prilys Cuello
14,0.254761905,Gabriel Zavala
14,0.246065808,Emmanuel Solis
14,0.215876642,Jay Austin
14,0.171366594,Renzo Tello
14,0.134375,Ramon Castillo
14,0.217687075,Jharmidy De Jesus
14,0.216384684,Geulin Beltre
14,0.349442379,Bryson Namba
14,0.305157593,Efrain Nunez
14,0.137007874,Jorge Bishop
14,0.195462478,Franklin Paz
14,0.184593023,Alex Monsalve
14,0.231378764,Michael Soto
14,0.25025641,Dan Arcila
14,0.303076923,Felix Marte
14,0.179746835,Rey Duran
14,0.145762712,Estarlin Martinez
14,0.191522763,Luis Domoromo
14,0.182156134,Gioskar Amaya
14,0.262766945,Jake Skole
14,0.192164179,Josh Sale
14,0.226725082,Angelo Gumbs
14,0.177710843,Jordan Scott
14,0.217391304,Junior Soto
14,0.267473118,Randy Encarnacion
14,0.259006816,Ariel Ovando
14,0.191150442,Sthervin Matos
14,0.299212598,Adam Brett Walker
14,0.104236718,Javier Betancourt
14,0.201232033,Cristian Toribio
14,0.116621984,Manuel Joseph
14,0.177681473,Andrew Pullin
14,0.185348632,Oscar Rojas
14,0.257438551,Emmanuel Tapia
14,0.11900425,Michael De Leon
14,0.220046083,Kelvin Beltre
14,0.272930649,Osvaldo Duarte
14,0.202662722,Hendrik Clementina
14,0.249066002,Max George
14,0.2346126,Leonardo Molina
14,0.217669654,Lucas Herbert
14,0.342318059,Luis Laurencio
14,0.11758794,Brandon Leyton
14,0.300469484,Pablo Jimenez
14,0.17555938,Brady Whalen
13,0.193133047,Danny Ortiz
13,0.190897598,Kyle Waldrop
13,0.306306306,Scott Schebler
13,0.205689278,Dalton Pompey
13,0.179104478,Jose Briceno
13,0.219178082,Tyler Goeddel
13,0.1460374,Jesmuel Valentin
13,0.201365188,Ryan O'Hearn
13,0.218543046,DJ Peters
13,0.1875,Yordan Alvarez
13,0.132564841,Desmond Jennings
13,0.242467719,Aaron Whitefield
13,0.222972973,Bo Naylor
13,0.160873883,Lenyn Sosa
13,0.174717369,Jacob Amaya
13,0.238500852,Davis Schneider
13,0.081300813,Javier Sanoja
13,0.245714286,Kenley Jansen
13,0.143707483,Alfredo Marte
13,0.205394191,Mark Trumbo
13,0.173633441,Jose A. Martinez
13,0.269814503,Greg Golson
13,0.19683908,Starling Marte
13,0.271300448,Miguel Vega
13,0.207920792,David Winfree
13,0.170774648,Juan Apodaca
13,0.316901408,Jonathan Egan
13,0.178717599,Reid Engel
13,0.234567901,Miguel Perez
13,0.18359375,Nestor Aguasvivas
13,0.352447552,Jairo Castillo
13,0.290715373,Luis Yanel Diaz
13,0.188854489,Freudis Nova
13,0.26146789,Freddy De Jesus
13,0.241681261,Diego Infante
13,0.197755961,Angel Aponte
13,0.248026316,Andres Martinez
13,0.310880829,Alejandro Marte
13,0.282178218,Gerard Ramos
13,0.244493392,Robert Gonzalez
13,0.303405573,Ramses Malave
13,0.343450479,Carlos De La Cruz
13,0.215561224,Grant Lavigne
13,0.308900524,Leonardo Seminati
13,0.25785124,Antonio Gomez
13,0.297297297,Jesus Parra
13,0.310526316,Bladimir De La Rosa
13,0.237704918,Brandon Lewis
13,0.291322314,Patrick Romeri
13,0.254901961,Ronald Rosario
13,0.2143951,Jose Meza
13,0.296846011,Alvaro Aguero
13,0.157175399,Daury Arias
13,0.301518438,Eliam Sandoval
13,0.262449529,Ramon Peralta
13,0.22775264,Derwin Laya
13,0.38961039,Fidel Montero
13,0.142570281,Andy Perez
13,0.338,Gabriel Silva
13,0.203468208,Allan Castro
13,0.366568915,Gabriel Bersing
13,0.337391304,Joshua Baez
13,0.20781893,Jake Fox
13,0.196697775,Carlos Herrera
13,0.24577573,Alberto Mendez
13,0.242594075,Natanael Yuten
13,0.230848861,Yordalin Pena
13,0.169835234,Enmanuel Tejeda
13,0.23193096,Edwin Amparo
13,0.276269185,Gery Holguin
13,0.283246978,Josias Ramirez
13,0.268,Sandro Gaston
13,0.293333333,Robert Perez
13,0.221889055,Chris Suero
13,0.335195531,Reylin Perez
13,0.252983294,Carlos Cauro
13,0.2225,Ethan Salas
13,0.170212766,Welbyn Francisca
13,0.268686869,Anibal Salas
13,0.210562414,Jose Monzon
13,0.270833333,Carlos Concepcion
13,0.192252511,Daniel Lopez
13,0.161442933,Cristian Perez
13,0.399463807,Nazzan Zanetello
13,0.227507756,A.J. Ewing
13,0.254794521,Jordan Sanchez
13,0.187198068,Kevin Garcia
13,0.26,Deniel Ortiz
13,0.193867458,Luis Leon
13,0.199229499,Carlos Garcia
13,0.182441701,Brian Mathews
13,0.176201373,Jon Waltenbury
13,0.290410959,Andrew Fie
13,0.295731707,Drew Rundle
13,0.313397129,Tyler Weeden
13,0.175648703,Deibinson Romero
13,0.199637024,Ramon Hernandez
13,0.290653009,Ryan Dent
13,0.183800623,David Mailman
13,0.244712991,Nelson Perez
13,0.169965076,David Nick
13,0.281468531,Robby Hefflinger
13,0.250428816,Tyler Roberts
13,0.164444444,Royce Consigli
13,0.267427123,Garis Pena
13,0.23566879,Elio De La Rosa
13,0.242763772,Anderson Feliz
13,0.255319149,Javier Azcona
13,0.194277108,Marlon Sucre
13,0.263380282,Yair Lopez
13,0.159633028,Ramon R Ramirez
13,0.224441833,Gabriel Lino
13,0.341853035,Iago Januario
13,0.317397078,Jordan Akins
13,0.288,Alex Lavisky
13,0.177177177,William Beckwith
13,0.281733746,Michael Bernal
13,0.187026116,Elvis Rubio
13,0.256379101,Juan Ortiz
13,0.209939148,Angel Aguilar
13,0.267669173,Joe DeCarlo
13,0.348623853,Max White
13,0.326771654,Fred Ford
13,0.248275862,Chris Breen
13,0.202626642,Kody Eaves
13,0.169590643,Evan Van Hoosier
13,0.207930368,Johan Cruz
13,0.219764012,Jonathan Piron
13,0.174757282,Cord Sandberg
13,0.225030084,Brandon Diaz
13,0.134163209,Xavier Fernandez
13,0.131891892,Alexander Palma
13,0.275033378,Leandro Santana
13,0.267716535,Drew Lugbauer
13,0.244701349,Jefrey Souffront
13,0.153310105,Mariel Bautista
13,0.264746228,Henderson De Oleo
13,0.234210526,Francisco Medina
13,0.276635514,Desmond Lindsay
13,0.247154472,Luke Wakamatsu
13,0.217842324,Devin Davis
13,0.176397516,Ricardo Genoves
13,0.291400142,Kervin Suarez
13,0.233502538,Reniel Ozuna
13,0.150334076,Alfredo Balbuena
13,0.126984127,Lolo Sanchez
13,0.224957555,Joe Rizzo
13,0.259259259,Cole Stobbe
13,0.29903537,Ulysses Cantu
12,0.119547658,Enrique Hernandez
12,0.207943925,J.T. Realmuto
12,0.084254144,Hanser Alberto
12,0.256728778,Kennys Vargas
12,0.166477916,Pedro Severino
12,0.158163265,Chance Sisco
12,0.129334583,Thairo Estrada
12,0.292941176,Monte Harrison
12,0.18149965,Cole Tucker
12,0.231514085,Marcus Wilson
12,0.233610342,Trent Grisham
12,0.152905199,Luis Garcia Jr.
12,0.19261477,Sebastian  Rivero
12,0.226379794,Tirso Ornelas
12,0.215926493,Blaze Alexander
12,0.283246978,Will Banfield
12,0.18251928,Alek Thomas
12,0.288135593,Rece Hinds
12,0.164814815,Dayan Viciedo
12,0.155844156,Jake Smolinski
12,0.140625,Pablo Sandoval
12,0.158402204,Cristhian Adames
12,0.217868339,Tim Beckham
12,0.108888889,Gerardo Parra
12,0.183375635,Elvis Andrus
12,0.164179104,Mitch Einertson
12,0.216463415,Ralph Henriquez
12,0.159482759,Trent D'Antonio
12,0.314540059,Yossandy Garcia
12,0.246086957,Jose Guzman
12,0.317862166,Cesar Diaz
12,0.221937139,Pedro Perez
12,0.318807339,Jaime Perez
12,0.30862069,Fidel Castro
12,0.262975779,Yunior Severino
12,0.263079223,Debby Santana
12,0.242658423,Amador Arias
12,0.261111111,Jose Peroza
12,0.168141593,Freddvil Chevez
12,0.226034309,Luis Castro
12,0.273488372,Austin Beck
12,0.344827586,Sam Abbott
12,0.249508841,PK Morris
12,0.316258352,Kevin Watson Jr
12,0.204182042,Keyber Rodriguez
12,0.290275762,Antonio Cabello
12,0.261160714,Darlin Guzman
12,0.179710145,Alexander Ovalles
12,0.230293663,Luis Verdugo
12,0.371212121,Darling Florentino
12,0.244813278,Jonah Davis
12,0.268403171,Wilderd Patino
12,0.169749728,Misael Urbina
12,0.232360097,Alexander Vargas
12,0.248618785,Danyer Sanabria
12,0.166902405,Jose Rosario
12,0.249695493,Benyamin Bailey
12,0.251173709,Cesar Calderon
12,0.331786543,Wendell Marrero
12,0.220815752,Willy Vasquez
12,0.183383992,Juan Rodriguez
12,0.131767109,Johnfrank Salazar
12,0.32358871,Malvin Valdez
12,0.276476101,Danyer Cueva
12,0.141578519,Hendry Mendez
12,0.318032787,Andy Espinosa
12,0.237221494,Yasmil Bucce
12,0.191222571,Armando Sierra
12,0.237972509,Luis Ravelo
12,0.178,Josue Gonzalez
12,0.245729304,Joe Mack
12,0.223648029,Noah Miller
12,0.125925926,Modeifi Marte
12,0.244541485,Raynerd Ortega
12,0.197456993,Narciso Polanco
12,0.268630849,Ryan Burrowes
12,0.252354049,Manuel German
12,0.153846154,Daniel Pena
12,0.18134715,Jeffrey Mercedes
12,0.290229885,Yorfran Medina
12,0.322580645,Jorgelys Mota
12,0.2092257,Bryan Rincon
12,0.185729276,Justin Crawford
12,0.29226361,Brooks Brannon
12,0.154609929,Demetrio Crisantes
12,0.291358025,Gian Zapata
12,0.282278481,Angel Cepeda
12,0.194341943,Esmil Valencia
12,0.203007519,Andruw Musett
12,0.294117647,Deward Tovar
12,0.27675841,Frederik Jimenez
12,0.337719298,Marcelo Alcala
12,0.206419132,Luis Martinez
12,0.140939597,Luis Cova
12,0.21799308,Josue Brito
12,0.27020202,Manni Ramirez
12,0.183535762,Jesus Made
12,0.220806794,Edgar Montero
12,0.212184874,Caleb Bonemer
12,0.148344371,Juan Torres
12,0.112763321,Willie Cabrera
12,0.188271605,Helder Velazquez
12,0.29657228,Sergio Morales
12,0.15693904,Concepcion Rodriguez
12,0.181929182,Austin Gallagher
12,0.228318584,Kevin Ahrens
12,0.164146868,Alfredo Silverio
12,0.15648855,Stefan Welch
12,0.325072886,Jarrett Burgess
12,0.124537608,Anderson Hidalgo
12,0.309314587,Eddie Lora
12,0.313364055,Luke Bailey
12,0.417142857,Seth Schwindenhammer
12,0.224274406,Roidany Aguila
12,0.263403263,Boss Moanaroa
12,0.163705584,Jem Argenal
12,0.128423041,Jean Acevedo
12,0.17384844,Nahum Hernandez
12,0.160136286,Gabriel Purroy
12,0.221835075,Luis Cortez
12,0.282986111,Roberto Reyes
12,0.264483627,Carlos Urena
12,0.25390625,Kelly Aponte
12,0.222368421,Ronnierd Garcia
12,0.111111111,Jesus Ustariz
12,0.229850746,Sandy Acevedo
12,0.342237062,Leonardo Fuentes
12,0.108202443,Josmar Cordero
12,0.305159166,Sandy Brito
12,0.224215247,Tanner Murphy
12,0.276367188,Alfredo Morales
12,0.279411765,Jin-Ho Shin
12,0.257410296,Raul Mondesi Jr.
12,0.120133482,Orvin Tovar
12,0.132302405,Jose Ovalles
12,0.300653595,Francisco Sanchez
12,0.250847458,Kenny Peoples-Walls
12,0.188429752,Rodney Daal
12,0.180297398,Carlos Valdez
12,0.194748359,Joey Curletta
12,0.225574713,Antonio Rodriguez
12,0.223858616,Israel Mota
12,0.198300283,Riley Unroe
12,0.22160149,Chris Rivera
12,0.174796748,Cory Thompson
12,0.231143552,Brandon Wagner
12,0.216363636,Cristian Gomez
12,0.135746606,Luis Hidalgo
12,0.251231527,Jose Caraballo
12,0.181950509,Hidekel Gonzalez
12,0.168539326,Felix Osorio
12,0.253246753,Ranfy Adon
12,0.158630328,Daniel Brito
12,0.216783217,Cristopher Cespedes
12,0.202447164,Jean Carlos Arias
12,0.202272727,Jeison Guzman
12,0.168908819,Jose Quero
12,0.198776758,Eduardo Diaz
12,0.200166113,Eddie Hernandez
12,0.134770889,Julio E. Rodriguez
12,0.262798635,Jeison Rodriguez
12,0.20678337,Chavez Young
